MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
120.22,-12.59,0.0,60.0,poisson,16.0,6.75,3.0
101.11,-1.08,0.0,90.0,absolute_error,18.0,2.5,14.0
0.0,0.0,83.33333333,110.0,absolute_error,2.0,5.0,15.0
120.72,-12.78,0.0,120.0,squared_error,18.0,0.0,8.0
120.59,-12.73,0.0,180.0,squared_error,5.0,4.5,20.0
118.0,-11.69,0.0,10.0,poisson,8.0,1.5,17.0
118.44,-11.87,0.0,30.0,poisson,2.0,3.5,19.0
118.87,-12.05,0.0,100.0,squared_error,20.0,4.25,9.0
118.67,-11.97,0.0,10.0,squared_error,5.0,6.0,7.0
0.0,0.0,83.33333333,30.0,absolute_error,15.0,5.75,6.0
120.67,-12.76,0.0,60.0,poisson,12.0,2.25,6.0
121.78,-13.17,0.0,60.0,poisson,8.0,7.25,15.0
119.48,-12.3,0.0,180.0,squared_error,13.0,7.75,15.0
100.53,-0.52,0.0,190.0,absolute_error,15.0,4.75,5.0
119.33,-12.24,0.0,10.0,poisson,2.0,1.5,9.0
121.25,-12.98,0.0,160.0,squared_error,6.0,3.5,4.0
120.77,-12.8,0.0,130.0,poisson,1.0,8.5,13.0
100.56,-0.55,0.0,180.0,absolute_error,7.0,8.75,6.0
121.89,-13.21,0.0,60.0,poisson,4.0,5.0,19.0
0.0,0.0,83.33333333,150.0,absolute_error,5.0,2.75,5.0
0.0,0.0,83.33333333,110.0,absolute_error,3.0,6.5,14.0
100.53,-0.52,0.0,190.0,absolute_error,19.0,1.0,10.0
120.44,-12.67,0.0,30.0,squared_error,2.0,0.5,7.0
120.13,-12.55,0.0,200.0,squared_error,11.0,3.75,18.0
101.11,-1.08,0.0,90.0,absolute_error,4.0,9.5,9.0
119.19,-12.18,0.0,90.0,squared_error,2.0,5.0,8.0
118.33,-11.83,0.0,20.0,squared_error,15.0,2.5,12.0
100.83,-0.81,0.0,120.0,absolute_error,10.0,8.5,14.0
119.24,-12.2,0.0,150.0,poisson,14.0,5.0,8.0
121.09,-12.92,0.0,190.0,poisson,12.0,6.25,6.0
121.33,-13.01,0.0,50.0,poisson,14.0,4.25,6.0
123.67,-13.84,0.0,20.0,squared_error,13.0,9.0,6.0
0.0,0.0,83.33333333,70.0,absolute_error,6.0,0.75,2.0
118.5,-11.9,0.0,120.0,poisson,18.0,1.75,3.0
102.5,-2.33,0.0,98.0,absolute_error,1.0,7.25,1.0
120.33,-12.63,0.0,140.0,poisson,5.0,9.0,12.0
121.78,-13.17,0.0,120.0,squared_error,2.0,0.5,11.0
119.33,-12.24,0.0,80.0,squared_error,19.0,9.75,7.0
120.89,-12.84,0.0,90.0,poisson,18.0,1.5,10.0
121.62,-13.11,0.0,70.0,poisson,13.0,2.75,19.0
117.67,-11.55,0.0,20.0,poisson,5.0,5.5,2.0
0.0,0.0,83.33333333,10.0,absolute_error,15.0,3.75,18.0
0.0,0.0,83.33333333,46.0,absolute_error,6.0,0.25,11.0
120.22,-12.59,0.0,90.0,squared_error,8.0,3.75,11.0
118.0,-11.69,0.0,40.0,squared_error,3.0,2.75,9.0
120.52,-12.7,0.0,130.0,poisson,16.0,8.75,19.0
119.5,-12.3,0.0,40.0,squared_error,10.0,4.0,9.0
120.77,-12.8,0.0,130.0,poisson,16.0,0.75,3.0
0.0,0.0,83.33333333,160.0,absolute_error,13.0,6.75,18.0
119.33,-12.24,0.0,140.0,poisson,8.0,4.75,14.0
124.33,-14.07,0.0,20.0,poisson,12.0,5.75,12.0
118.36,-11.84,0.0,130.0,poisson,16.0,1.25,14.0
120.36,-12.64,0.0,130.0,squared_error,12.0,7.25,1.0
0.0,0.0,83.33333333,190.0,absolute_error,8.0,5.75,16.0
121.33,-13.01,0.0,20.0,poisson,20.0,4.25,8.0
120.95,-12.86,0.0,190.0,poisson,19.0,5.5,15.0
119.9,-12.46,0.0,130.0,poisson,20.0,4.25,17.0
117.92,-11.65,0.0,80.0,poisson,15.0,10.0,4.0
123.33,-13.73,0.0,70.0,squared_error,18.0,1.5,10.0
101.18,-1.14,0.0,116.0,absolute_error,11.0,5.0,4.0
122.78,-13.53,0.0,54.0,poisson,8.0,3.75,3.0
120.5,-12.69,0.0,160.0,squared_error,15.0,7.75,14.0
120.75,-12.79,0.0,80.0,poisson,2.0,8.5,12.0
125.33,-14.39,0.0,20.0,squared_error,9.0,7.25,14.0
121.2,-12.96,0.0,50.0,squared_error,13.0,5.25,12.0
120.61,-12.74,0.0,120.0,poisson,1.0,4.0,5.0
0.0,0.0,83.33333333,70.0,absolute_error,7.0,2.25,4.0
118.57,-11.93,0.0,140.0,poisson,11.0,6.0,14.0
120.0,-12.5,0.0,90.0,poisson,1.0,4.75,11.0
120.13,-12.55,0.0,50.0,squared_error,1.0,4.25,10.0
0.0,0.0,83.33333333,100.0,absolute_error,19.0,4.25,17.0
125.33,-14.39,0.0,12.0,squared_error,8.0,8.5,9.0
0.0,0.0,83.33333333,140.0,absolute_error,12.0,2.75,12.0
0.0,0.0,83.33333333,10.0,absolute_error,9.0,9.25,2.0
120.92,-12.85,0.0,80.0,squared_error,8.0,2.5,12.0
118.33,-11.83,0.0,20.0,poisson,4.0,6.25,2.0
118.67,-11.97,0.0,20.0,poisson,14.0,5.75,5.0
121.89,-13.21,0.0,60.0,squared_error,14.0,1.0,10.0
118.9,-12.06,0.0,170.0,poisson,2.0,4.5,11.0
120.22,-12.59,0.0,180.0,poisson,18.0,5.75,2.0
0.0,0.0,83.33333333,20.0,absolute_error,12.0,7.75,2.0
118.76,-12.0,0.0,70.0,poisson,12.0,1.75,10.0
121.19,-12.95,0.0,180.0,squared_error,6.0,6.5,1.0
100.56,-0.55,0.0,180.0,absolute_error,14.0,7.0,10.0
100.83,-0.81,0.0,120.0,absolute_error,4.0,2.5,7.0
116.0,-10.81,0.0,30.0,poisson,17.0,3.25,12.0
120.37,-12.64,0.0,200.0,squared_error,9.0,3.25,20.0
120.62,-12.74,0.0,160.0,poisson,11.0,4.25,3.0
0.0,0.0,83.33333333,20.0,absolute_error,10.0,9.75,3.0
101.11,-1.08,0.0,180.0,absolute_error,13.0,5.5,1.0
120.97,-12.87,0.0,112.0,poisson,9.0,5.75,2.0
0.0,0.0,83.33333333,40.0,absolute_error,14.0,2.5,1.0
0.0,0.0,83.33333333,80.0,absolute_error,13.0,3.25,6.0
120.24,-12.59,0.0,140.0,poisson,9.0,0.25,16.0
122.67,-13.49,0.0,20.0,poisson,9.0,9.75,10.0
119.8,-12.42,0.0,200.0,poisson,20.0,2.75,11.0
119.33,-12.24,0.0,50.0,squared_error,17.0,7.0,5.0
0.0,0.0,83.33333333,150.0,absolute_error,16.0,6.5,20.0
100.91,-0.88,0.0,110.0,absolute_error,16.0,4.75,17.0
115.78,-10.71,0.0,30.0,squared_error,20.0,1.5,10.0
123.33,-13.73,0.0,10.0,squared_error,18.0,1.5,4.0
120.67,-12.76,0.0,190.0,poisson,12.0,1.25,9.0
120.53,-12.71,0.0,100.0,squared_error,3.0,1.25,11.0
0.0,0.0,83.33333333,170.0,absolute_error,8.0,10.0,8.0
118.44,-11.87,0.0,30.0,poisson,10.0,0.0,10.0
118.95,-12.08,0.0,140.0,poisson,13.0,6.25,9.0
119.93,-12.47,0.0,190.0,squared_error,8.0,4.0,19.0
118.97,-12.09,0.0,130.0,squared_error,1.0,6.0,17.0
121.33,-13.01,0.0,40.0,poisson,15.0,6.5,3.0
0.0,0.0,83.33333333,160.0,absolute_error,11.0,9.25,2.0
121.23,-12.97,0.0,130.0,squared_error,12.0,1.25,2.0
102.0,-1.89,0.0,86.0,absolute_error,7.0,6.0,13.0
118.18,-11.76,0.0,124.0,poisson,13.0,6.5,17.0
120.83,-12.82,0.0,120.0,squared_error,5.0,8.25,12.0
119.62,-12.35,0.0,70.0,poisson,10.0,0.0,8.0
119.57,-12.33,0.0,200.0,poisson,4.0,5.25,20.0
122.79,-13.53,0.0,110.0,squared_error,15.0,6.5,7.0
0.0,0.0,83.33333333,60.0,absolute_error,16.0,5.0,5.0
0.0,0.0,83.33333333,70.0,absolute_error,2.0,5.0,7.0
0.0,0.0,83.33333333,170.0,absolute_error,8.0,0.0,12.0
100.53,-0.52,0.0,190.0,absolute_error,6.0,5.75,19.0
101.25,-1.2,0.0,160.0,absolute_error,15.0,10.0,7.0
121.56,-13.09,0.0,30.0,squared_error,4.0,6.25,2.0
0.0,0.0,83.33333333,40.0,absolute_error,1.0,6.5,14.0
118.67,-11.97,0.0,30.0,squared_error,8.0,5.25,1.0
119.33,-12.24,0.0,10.0,squared_error,1.0,9.0,18.0
101.67,-1.59,0.0,60.0,absolute_error,11.0,4.75,16.0
121.56,-13.09,0.0,60.0,squared_error,13.0,3.5,9.0
100.5,-0.49,0.0,200.0,absolute_error,6.0,5.25,12.0
119.33,-12.24,0.0,10.0,poisson,12.0,7.0,17.0
121.84,-13.2,0.0,170.0,squared_error,15.0,1.0,20.0
0.0,0.0,83.33333333,136.0,absolute_error,16.0,4.5,18.0
119.23,-12.2,0.0,130.0,squared_error,20.0,8.75,2.0
119.43,-12.27,0.0,144.0,poisson,13.0,2.5,12.0
121.05,-12.9,0.0,72.0,poisson,7.0,4.0,11.0
118.93,-12.07,0.0,180.0,poisson,10.0,0.0,15.0
119.72,-12.39,0.0,120.0,squared_error,7.0,3.75,5.0
121.0,-12.88,0.0,120.0,squared_error,14.0,3.25,5.0
0.0,0.0,83.33333333,150.0,absolute_error,5.0,7.0,14.0
0.0,0.0,83.33333333,20.0,absolute_error,12.0,3.25,9.0
120.37,-12.64,0.0,90.0,squared_error,3.0,5.5,17.0
118.4,-11.86,0.0,100.0,poisson,7.0,5.25,13.0
0.0,0.0,83.33333333,20.0,absolute_error,8.0,7.5,17.0
121.67,-13.13,0.0,100.0,squared_error,1.0,8.0,3.0
0.0,0.0,83.33333333,120.0,absolute_error,4.0,5.25,7.0
100.5,-0.49,0.0,200.0,absolute_error,2.0,7.75,3.0
118.48,-11.89,0.0,70.0,squared_error,2.0,4.0,1.0
121.48,-13.06,0.0,90.0,squared_error,12.0,0.25,17.0
121.78,-13.17,0.0,60.0,squared_error,11.0,5.5,20.0
119.64,-12.36,0.0,120.0,poisson,10.0,1.25,15.0
120.92,-12.85,0.0,130.0,squared_error,13.0,2.75,19.0
0.0,0.0,83.33333333,180.0,absolute_error,1.0,7.75,16.0
0.0,0.0,83.33333333,50.0,absolute_error,8.0,8.5,10.0
124.44,-14.1,0.0,30.0,poisson,18.0,7.5,3.0
120.89,-12.84,0.0,96.0,poisson,12.0,7.25,8.0
0.0,0.0,83.33333333,170.0,absolute_error,4.0,5.0,8.0
120.48,-12.68,0.0,140.0,squared_error,13.0,0.75,17.0
119.75,-12.4,0.0,80.0,poisson,19.0,9.25,5.0
120.76,-12.79,0.0,140.0,squared_error,2.0,10.0,3.0
0.0,0.0,83.33333333,40.0,absolute_error,12.0,8.0,12.0
0.0,0.0,83.33333333,80.0,absolute_error,4.0,9.0,7.0
120.27,-12.6,0.0,150.0,squared_error,11.0,6.75,4.0
0.0,0.0,83.33333333,10.0,absolute_error,17.0,0.75,17.0
0.0,0.0,83.33333333,114.0,absolute_error,14.0,4.25,5.0
120.92,-12.85,0.0,160.0,poisson,15.0,7.75,1.0
120.0,-12.5,0.0,130.0,poisson,12.0,7.0,10.0
120.62,-12.74,0.0,130.0,squared_error,8.0,4.5,18.0
101.0,-0.97,0.0,100.0,absolute_error,14.0,5.25,16.0
0.0,0.0,83.33333333,10.0,absolute_error,2.0,2.5,15.0
0.0,0.0,83.33333333,30.0,absolute_error,17.0,1.25,1.0
119.92,-12.47,0.0,160.0,poisson,12.0,9.75,17.0
120.0,-12.5,0.0,50.0,squared_error,15.0,0.0,7.0
120.18,-12.57,0.0,110.0,poisson,12.0,0.5,1.0
0.0,0.0,83.33333333,70.0,absolute_error,20.0,6.5,15.0
120.46,-12.68,0.0,190.0,squared_error,7.0,7.25,15.0
119.93,-12.47,0.0,100.0,squared_error,10.0,7.0,10.0
119.59,-12.34,0.0,180.0,poisson,5.0,0.75,3.0
120.12,-12.55,0.0,160.0,squared_error,11.0,4.0,2.0
0.0,0.0,83.33333333,110.0,absolute_error,9.0,2.75,14.0
121.0,-12.88,0.0,40.0,poisson,8.0,0.25,9.0
120.27,-12.6,0.0,120.0,poisson,7.0,8.25,12.0
101.25,-1.2,0.0,80.0,absolute_error,8.0,7.5,13.0
0.0,0.0,83.33333333,140.0,absolute_error,16.0,0.75,14.0
120.78,-12.8,0.0,60.0,poisson,3.0,1.25,9.0
118.5,-11.9,0.0,160.0,poisson,16.0,6.75,2.0
0.0,0.0,83.33333333,20.0,absolute_error,13.0,9.5,2.0
120.33,-12.63,0.0,40.0,poisson,13.0,6.25,6.0
121.88,-13.21,0.0,110.0,poisson,13.0,7.75,17.0
119.0,-12.1,0.0,160.0,poisson,5.0,9.5,12.0
0.0,0.0,83.33333333,110.0,absolute_error,20.0,6.0,4.0
119.26,-12.21,0.0,180.0,squared_error,5.0,8.25,2.0
0.0,0.0,83.33333333,110.0,absolute_error,18.0,7.25,5.0
115.56,-10.61,0.0,30.0,squared_error,4.0,2.5,6.0
120.33,-12.63,0.0,88.0,poisson,11.0,6.25,6.0
117.33,-11.4,0.0,40.0,poisson,17.0,1.0,17.0
100.59,-0.58,0.0,170.0,absolute_error,16.0,7.25,18.0
120.29,-12.61,0.0,160.0,squared_error,17.0,4.25,14.0
118.25,-11.79,0.0,160.0,poisson,13.0,6.25,14.0
100.53,-0.52,0.0,190.0,absolute_error,3.0,5.75,15.0
120.86,-12.83,0.0,70.0,squared_error,14.0,2.75,11.0
120.53,-12.7,0.0,190.0,poisson,5.0,6.5,11.0
122.21,-13.33,0.0,130.0,squared_error,18.0,4.25,8.0
121.5,-13.07,0.0,160.0,squared_error,1.0,4.75,17.0
121.22,-12.97,0.0,60.0,squared_error,12.0,8.75,10.0
121.87,-13.2,0.0,100.0,poisson,20.0,7.0,16.0
0.0,0.0,83.33333333,190.0,absolute_error,3.0,3.5,9.0
101.25,-1.2,0.0,80.0,absolute_error,19.0,7.0,15.0
120.16,-12.56,0.0,170.0,squared_error,4.0,6.0,4.0
120.46,-12.68,0.0,190.0,squared_error,11.0,3.75,14.0
121.33,-13.01,0.0,40.0,poisson,18.0,9.0,12.0
100.59,-0.58,0.0,170.0,absolute_error,17.0,1.25,10.0
120.13,-12.55,0.0,150.0,poisson,7.0,3.0,8.0
0.0,0.0,83.33333333,20.0,absolute_error,13.0,4.75,15.0
120.0,-12.5,0.0,52.0,poisson,4.0,9.5,1.0
118.94,-12.08,0.0,120.0,poisson,11.0,5.25,20.0
121.58,-13.1,0.0,80.0,poisson,11.0,5.0,7.0
121.0,-12.88,0.0,140.0,squared_error,8.0,3.25,18.0
119.33,-12.24,0.0,110.0,squared_error,3.0,7.75,19.0
120.42,-12.66,0.0,190.0,squared_error,7.0,7.0,13.0
120.85,-12.83,0.0,110.0,poisson,15.0,8.5,5.0
119.93,-12.47,0.0,190.0,squared_error,13.0,2.5,15.0
101.05,-1.02,0.0,190.0,absolute_error,11.0,4.5,10.0
120.12,-12.55,0.0,110.0,squared_error,9.0,0.25,4.0
122.33,-13.37,0.0,40.0,squared_error,20.0,4.25,2.0
0.0,0.0,83.33333333,200.0,absolute_error,16.0,5.5,3.0
0.0,0.0,83.33333333,190.0,absolute_error,17.0,9.75,4.0
0.0,0.0,83.33333333,80.0,absolute_error,9.0,1.0,2.0
0.0,0.0,83.33333333,70.0,absolute_error,2.0,2.0,13.0
120.72,-12.78,0.0,120.0,poisson,12.0,1.0,17.0
121.11,-12.93,0.0,82.0,poisson,9.0,7.0,7.0
120.97,-12.87,0.0,130.0,squared_error,14.0,6.0,16.0
120.4,-12.66,0.0,150.0,poisson,10.0,3.75,4.0
100.63,-0.61,0.0,160.0,absolute_error,1.0,5.0,17.0
0.0,0.0,83.33333333,20.0,absolute_error,7.0,7.5,15.0
118.96,-12.08,0.0,160.0,poisson,2.0,7.25,12.0
101.67,-1.59,0.0,180.0,absolute_error,8.0,9.75,19.0
119.6,-12.34,0.0,150.0,squared_error,18.0,0.75,15.0
122.0,-13.25,0.0,20.0,poisson,9.0,2.0,10.0
119.51,-12.31,0.0,150.0,poisson,7.0,0.0,5.0
0.0,0.0,83.33333333,120.0,absolute_error,7.0,8.25,13.0
119.56,-12.32,0.0,30.0,squared_error,4.0,1.5,5.0
118.89,-12.06,0.0,140.0,squared_error,4.0,9.5,4.0
118.33,-11.83,0.0,60.0,squared_error,10.0,1.5,15.0
102.86,-2.63,0.0,70.0,absolute_error,19.0,2.5,19.0
120.86,-12.83,0.0,140.0,squared_error,1.0,4.5,15.0
0.0,0.0,83.33333333,20.0,absolute_error,2.0,3.5,19.0
118.0,-11.69,0.0,10.0,squared_error,8.0,2.5,14.0
100.83,-0.81,0.0,120.0,absolute_error,7.0,4.0,7.0
0.0,0.0,83.33333333,40.0,absolute_error,2.0,3.5,6.0
120.67,-12.76,0.0,30.0,poisson,18.0,5.25,9.0
100.77,-0.75,0.0,130.0,absolute_error,4.0,1.0,3.0
100.59,-0.58,0.0,170.0,absolute_error,4.0,0.5,6.0
117.33,-11.4,0.0,20.0,poisson,16.0,9.25,13.0
120.15,-12.56,0.0,180.0,poisson,2.0,9.5,12.0
121.44,-13.05,0.0,120.0,squared_error,4.0,7.0,7.0
119.24,-12.2,0.0,70.0,poisson,12.0,0.75,7.0
101.33,-1.28,0.0,150.0,absolute_error,18.0,8.75,15.0
120.6,-12.73,0.0,88.0,squared_error,1.0,5.5,11.0
119.96,-12.48,0.0,160.0,squared_error,9.0,10.0,2.0
0.0,0.0,83.33333333,58.0,absolute_error,14.0,8.0,6.0
0.0,0.0,83.33333333,130.0,absolute_error,10.0,6.0,19.0
119.69,-12.38,0.0,150.0,poisson,11.0,9.25,14.0
120.2,-12.58,0.0,100.0,squared_error,10.0,2.0,12.0
121.52,-13.08,0.0,180.0,poisson,3.0,9.75,11.0
0.0,0.0,83.33333333,70.0,absolute_error,13.0,7.75,1.0
102.0,-1.89,0.0,50.0,absolute_error,20.0,4.75,10.0
119.9,-12.46,0.0,140.0,poisson,20.0,1.25,7.0
120.0,-12.5,0.0,20.0,poisson,12.0,2.0,5.0
118.2,-11.77,0.0,100.0,squared_error,1.0,8.25,6.0
119.84,-12.44,0.0,170.0,squared_error,1.0,5.25,9.0
0.0,0.0,83.33333333,10.0,absolute_error,18.0,1.0,8.0
119.08,-12.13,0.0,130.0,poisson,10.0,1.5,10.0
119.87,-12.45,0.0,200.0,squared_error,7.0,7.5,12.0
120.89,-12.84,0.0,90.0,squared_error,20.0,5.25,16.0
102.0,-1.89,0.0,100.0,absolute_error,15.0,0.25,4.0
0.0,0.0,83.33333333,160.0,absolute_error,13.0,5.25,13.0
0.0,0.0,83.33333333,190.0,absolute_error,2.0,1.75,4.0
120.67,-12.76,0.0,80.0,poisson,8.0,3.0,13.0
121.08,-12.91,0.0,160.0,squared_error,11.0,4.25,7.0
119.68,-12.38,0.0,190.0,squared_error,9.0,3.25,20.0
120.0,-12.5,0.0,60.0,poisson,5.0,8.0,9.0
121.27,-12.99,0.0,110.0,poisson,20.0,1.25,2.0
100.71,-0.7,0.0,140.0,absolute_error,2.0,3.0,16.0
119.63,-12.35,0.0,90.0,poisson,10.0,8.75,5.0
0.0,0.0,83.33333333,10.0,absolute_error,6.0,5.25,5.0
122.81,-13.54,0.0,90.0,poisson,8.0,6.0,8.0
120.33,-12.63,0.0,20.0,poisson,12.0,7.25,14.0
119.3,-12.22,0.0,190.0,poisson,2.0,6.0,18.0
117.78,-11.59,0.0,30.0,poisson,13.0,2.75,6.0
124.0,-11.26,0.0,150.0,absolute_error,3.0,0.0,18.0
105.0,-4.35,0.0,40.0,absolute_error,19.0,2.5,2.0
122.0,-13.25,0.0,70.0,squared_error,4.0,5.0,14.0
119.56,-12.32,0.0,60.0,poisson,7.0,9.0,18.0
101.25,-1.2,0.0,160.0,absolute_error,16.0,4.0,15.0
0.0,0.0,83.33333333,120.0,absolute_error,8.0,5.5,17.0
100.91,-0.88,0.0,110.0,absolute_error,6.0,5.25,19.0
120.22,-12.59,0.0,150.0,squared_error,11.0,4.0,12.0
118.67,-11.97,0.0,100.0,squared_error,9.0,0.75,16.0
0.0,0.0,83.33333333,30.0,absolute_error,9.0,2.75,15.0
119.33,-12.24,0.0,170.0,poisson,16.0,1.0,8.0
100.71,-0.7,0.0,140.0,absolute_error,18.0,9.75,14.0
119.83,-12.43,0.0,120.0,poisson,8.0,6.75,12.0
102.5,-2.33,0.0,40.0,absolute_error,8.0,1.0,7.0
102.0,-1.89,0.0,100.0,absolute_error,9.0,5.25,8.0
119.37,-12.25,0.0,200.0,poisson,10.0,3.0,17.0
119.47,-12.29,0.0,50.0,squared_error,13.0,8.5,10.0
119.13,-12.16,0.0,200.0,poisson,9.0,7.0,15.0
122.19,-13.32,0.0,140.0,poisson,11.0,7.75,15.0
118.0,-11.69,0.0,10.0,squared_error,1.0,2.75,19.0
120.22,-12.59,0.0,60.0,poisson,19.0,1.0,5.0
100.56,-0.55,0.0,180.0,absolute_error,6.0,7.25,10.0
120.22,-12.59,0.0,30.0,squared_error,1.0,4.25,18.0
119.61,-12.35,0.0,190.0,poisson,13.0,2.25,12.0
120.58,-12.73,0.0,80.0,squared_error,19.0,0.25,12.0
101.05,-1.02,0.0,190.0,absolute_error,9.0,3.5,16.0
120.89,-12.84,0.0,30.0,squared_error,20.0,4.0,16.0
120.97,-12.87,0.0,130.0,squared_error,7.0,8.25,4.0
0.0,0.0,83.33333333,50.0,absolute_error,14.0,0.75,10.0
0.0,0.0,83.33333333,100.0,absolute_error,6.0,9.25,1.0
0.0,0.0,83.33333333,160.0,absolute_error,17.0,2.75,4.0
119.87,-12.45,0.0,50.0,poisson,16.0,1.0,19.0
120.89,-12.84,0.0,150.0,squared_error,11.0,2.25,11.0
119.5,-12.3,0.0,120.0,squared_error,16.0,10.0,10.0
119.0,-12.1,0.0,20.0,squared_error,1.0,4.0,13.0
0.0,0.0,83.33333333,50.0,absolute_error,4.0,7.75,14.0
0.0,0.0,83.33333333,10.0,absolute_error,9.0,2.0,10.0
121.61,-13.11,0.0,120.0,squared_error,1.0,8.75,5.0
0.0,0.0,83.33333333,20.0,absolute_error,1.0,1.0,2.0
119.27,-12.21,0.0,100.0,poisson,10.0,2.25,8.0
100.91,-0.88,0.0,110.0,absolute_error,15.0,7.75,8.0
100.59,-0.58,0.0,170.0,absolute_error,20.0,3.75,9.0
120.88,-12.84,0.0,190.0,squared_error,5.0,6.75,10.0
122.17,-13.31,0.0,40.0,poisson,8.0,8.0,6.0
119.73,-12.39,0.0,170.0,poisson,13.0,9.5,4.0
100.91,-0.88,0.0,154.0,absolute_error,2.0,8.75,6.0
0.0,0.0,83.33333333,60.0,absolute_error,10.0,3.5,4.0
119.84,-12.44,0.0,170.0,poisson,15.0,4.0,7.0
121.21,-12.96,0.0,160.0,squared_error,18.0,6.75,12.0
119.45,-12.28,0.0,170.0,squared_error,6.0,1.75,20.0
101.0,-0.97,0.0,100.0,absolute_error,13.0,8.0,9.0
119.56,-12.32,0.0,60.0,poisson,17.0,4.25,3.0
118.58,-11.93,0.0,150.0,poisson,15.0,1.5,11.0
100.71,-0.7,0.0,140.0,absolute_error,18.0,5.0,12.0
121.5,-13.07,0.0,44.0,poisson,9.0,6.0,7.0
0.0,0.0,83.33333333,200.0,absolute_error,14.0,0.25,20.0
0.0,0.0,83.33333333,100.0,absolute_error,11.0,1.75,20.0
100.63,-0.61,0.0,160.0,absolute_error,2.0,0.25,11.0
120.86,-12.83,0.0,70.0,poisson,2.0,5.25,14.0
101.0,-0.97,0.0,154.0,absolute_error,8.0,4.0,18.0
0.0,0.0,83.33333333,140.0,absolute_error,13.0,7.75,1.0
100.5,-0.49,0.0,200.0,absolute_error,9.0,9.5,17.0
100.53,-0.52,0.0,190.0,absolute_error,4.0,0.25,14.0
120.79,-12.8,0.0,160.0,poisson,12.0,5.5,10.0
120.25,-12.6,0.0,160.0,poisson,6.0,5.0,6.0
120.0,-12.5,0.0,30.0,squared_error,5.0,7.0,18.0
120.1,-12.54,0.0,70.0,squared_error,1.0,1.25,13.0
119.7,-12.38,0.0,180.0,poisson,7.0,1.75,13.0
123.67,-13.84,0.0,20.0,squared_error,1.0,9.5,11.0
0.0,0.0,83.33333333,90.0,absolute_error,20.0,3.75,4.0
120.22,-12.59,0.0,30.0,squared_error,3.0,8.25,12.0
0.0,0.0,83.33333333,50.0,absolute_error,5.0,4.5,17.0
0.0,0.0,83.33333333,60.0,absolute_error,13.0,3.5,10.0
120.75,-12.79,0.0,80.0,poisson,16.0,8.75,16.0
119.63,-12.35,0.0,180.0,squared_error,7.0,0.0,1.0
122.33,-13.37,0.0,20.0,poisson,6.0,7.0,15.0
119.7,-12.38,0.0,90.0,poisson,4.0,5.25,7.0
122.67,-13.49,0.0,40.0,squared_error,1.0,0.25,11.0
121.58,-13.1,0.0,80.0,poisson,13.0,9.25,20.0
118.19,-11.77,0.0,70.0,poisson,13.0,6.5,16.0
0.0,0.0,83.33333333,190.0,absolute_error,2.0,5.0,9.0
0.0,0.0,83.33333333,160.0,absolute_error,18.0,6.5,16.0
120.47,-12.68,0.0,100.0,poisson,10.0,9.0,18.0
119.83,-12.43,0.0,120.0,squared_error,8.0,7.75,11.0
119.52,-12.31,0.0,70.0,poisson,15.0,5.0,10.0
121.63,-13.12,0.0,180.0,poisson,3.0,3.75,14.0
101.43,-1.37,0.0,70.0,absolute_error,12.0,1.5,5.0
125.0,-7.32,16.66666667,10.0,squared_error,1.0,0.0,16.0
0.0,0.0,83.33333333,50.0,absolute_error,9.0,5.5,16.0
100.53,-0.52,0.0,190.0,absolute_error,16.0,0.5,5.0
0.0,0.0,83.33333333,40.0,absolute_error,8.0,9.5,14.0
120.26,-12.6,0.0,130.0,squared_error,1.0,6.25,15.0
118.42,-11.86,0.0,80.0,squared_error,11.0,4.5,1.0
118.77,-12.01,0.0,146.0,poisson,20.0,7.75,17.0
119.33,-12.24,0.0,140.0,squared_error,11.0,0.0,5.0
111.67,-12.26,0.0,120.0,absolute_error,4.0,0.0,9.0
119.67,-12.37,0.0,60.0,squared_error,17.0,3.25,9.0
121.14,-12.93,0.0,170.0,poisson,12.0,4.0,3.0
0.0,0.0,83.33333333,200.0,absolute_error,7.0,9.0,4.0
121.33,-13.01,0.0,110.0,poisson,20.0,7.5,11.0
0.0,0.0,83.33333333,120.0,absolute_error,2.0,5.5,5.0
120.11,-12.54,0.0,60.0,poisson,4.0,2.25,11.0
0.0,0.0,83.33333333,130.0,absolute_error,16.0,2.0,9.0
103.33,-3.03,0.0,30.0,absolute_error,15.0,1.75,8.0
119.92,-12.47,0.0,160.0,poisson,3.0,7.75,12.0
119.72,-12.39,0.0,190.0,poisson,19.0,1.0,13.0
0.0,0.0,83.33333333,80.0,absolute_error,8.0,0.5,17.0
119.06,-12.13,0.0,170.0,squared_error,14.0,3.25,16.0
119.71,-12.39,0.0,70.0,poisson,20.0,0.25,5.0
121.11,-12.93,0.0,60.0,poisson,17.0,4.25,17.0
117.67,-11.55,0.0,40.0,squared_error,5.0,4.25,6.0
101.0,-0.97,0.0,100.0,absolute_error,10.0,0.5,3.0
120.06,-12.52,0.0,120.0,poisson,6.0,2.5,20.0
140.67,-8.22,16.66666667,150.0,absolute_error,1.0,0.0,20.0
0.0,0.0,83.33333333,190.0,absolute_error,5.0,8.5,2.0
0.0,0.0,83.33333333,120.0,absolute_error,2.0,3.5,3.0
121.07,-12.91,0.0,100.0,squared_error,8.0,8.25,10.0
120.7,-12.77,0.0,200.0,poisson,19.0,2.25,8.0
